"freq"	"prev"	"p.freq"	"p.prev"	"p"	"contaminant"
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__"	2.66118829291024e-06	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio"	8.08690697394762e-06	12	NA	0.421105487068329	0.421105487068329	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales;f__Desulfarculaceae;g__Desulfarculus"	5.05304114122934e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfococcus"	3.72344562693723e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfospira"	3.44763483975669e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__"	6.90313465540316e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfohalobiaceae;g__"	3.97284700258869e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium"	9.96282828914009e-09	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;__"	1.38316029997981e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__"	1.85241048886941e-05	8	NA	0.734228084440366	0.734228084440366	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila"	0.000120620763728929	36	NA	0.646896851895117	0.646896851895117	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio"	2.56467324034262e-05	16	NA	0.85914697935579	0.85914697935579	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__"	3.06552812568888e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter"	1.94170154868231e-06	9	NA	0.326790511762718	0.326790511762718	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__FAC87;f__;g__"	1.08950907046336e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MIZ46;f__;g__"	7.04674990739967e-06	6	NA	0.223611361850298	0.223611361850298	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;__;__"	3.83360693523201e-06	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20;g__"	4.4846163221827e-06	5	NA	0.663037536717657	0.663037536717657	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__"	0.000170114049434589	79	NA	0.584150014249965	0.584150014249965	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;__"	1.94477598428697e-05	12	NA	0.142905746475236	0.142905746475236	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;g__Cystobacter"	3.40689198859232e-06	9	NA	0.326790511762718	0.326790511762718	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacterineae;g__"	5.9484802366835e-06	5	NA	0.663037536717657	0.663037536717657	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__"	2.740369477883e-05	21	NA	0.345235178255337	0.345235178255337	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Myxococcus"	0.00012386968908708	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Nannocystis"	3.55101309833888e-06	3	NA	0.113498968522808	0.113498968522808	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Plesiocystis"	2.81804478056908e-06	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27;g__"	8.51773337814293e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;__"	1.00625433238034e-07	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__"	4.59087249359364e-06	11	NA	0.790465100171098	0.790465100171098	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Aetherobacter"	1.22176623730156e-06	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;__;__"	9.20443974047891e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__;g__"	5.76096206555689e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__NB1-i;g__"	4.22294173878281e-06	5	NA	0.663037536717657	0.663037536717657	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__PB19;f__;g__"	9.96282828914009e-09	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__;g__"	6.93399530156202e-06	4	NA	0.150794570354987	0.150794570354987	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__"	1.73098294534216e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__"	0.000188392178205027	106	NA	0.500000000000001	0.500000000000001	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter"	1.32837710521868e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__;g__"	5.51621574361071e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__[Entotheonellaceae];g__"	0.000163131783438707	84	NA	0.316327518968116	0.316327518968116	FALSE
"k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter"	1.21675030237029e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter"	0.000245547646027221	102	NA	0.978072217978694	0.978072217978694	FALSE
"k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;__"	4.28941471047678e-06	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Flexispira"	3.3667099829274e-07	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter"	8.33618865743673e-06	5	NA	0.663037536717657	0.663037536717657	FALSE
"k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfurimonas"	2.16906861389352e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__"	0.000198707382801752	67	NA	0.88749095177413	0.88749095177413	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__"	6.81728461335424e-06	5	NA	0.663037536717657	0.663037536717657	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;__"	4.28490110320353e-05	33	NA	0.827765146404836	0.827765146404836	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__"	1.46112974943292e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas"	2.12799333052158e-08	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Tolumonas"	2.37930163131948e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio"	1.49169764646898e-05	7	NA	0.0525089978318618	0.0525089978318618	TRUE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;__;__"	1.37905393590268e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20;g__"	1.04277167878002e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__;g__"	4.08355971201767e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__"	5.75495273187519e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__"	1.24967009675974e-05	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas"	1.97970597937025e-05	6	NA	0.688653464613911	0.688653464613911	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio"	6.8584275388634e-07	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Glaciecola"	1.50865905641566e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Marinobacter"	1.80370659926561e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Microbulbifer"	9.65337755131873e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassomonas"	6.37871683067011e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Ferrimonadaceae;g__Ferrimonas"	9.33931796828741e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__HTCC2188;g__HTCC"	2.2380041319912e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__"	1.65543528038096e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Idiomarina"	4.69598652815385e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60;g__"	2.45959823892766e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella"	0.000129659065875431	23	NA	0.390659040996844	0.390659040996844	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];__"	9.87422297065175e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Alishewanella"	1.00218784679764e-06	5	NA	0.663037536717657	0.663037536717657	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Alkalimonas"	3.66847388162887e-09	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Rheinheimera"	7.70048847143626e-06	9	NA	0.754466035457225	0.754466035457225	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__"	1.43416878445591e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium"	1.16118532226433e-05	14	NA	0.834871232733884	0.834871232733884	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;__;__"	2.24311308205981e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__;g__"	9.5854475614019e-06	6	NA	0.688653464613911	0.688653464613911	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__"	7.13788102008885e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__"	1.78103875930471e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Halorhodospira"	1.80778880745885e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__"	0.104209652923816	1512	NA	1	1	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__"	1.21216396845028e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter"	0.00070757165945371	12	NA	0.806447571498485	0.806447571498485	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Cronobacter"	1.59497203631936e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter"	9.4634047307315e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia"	1.44804205235793e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia"	9.66396262747227e-07	5	NA	0.187541533512706	0.187541533512706	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Moellerella"	1.42959228065007e-05	5	NA	0.0264073556571053	0.0264073556571053	TRUE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella"	1.60582364112906e-05	17	NA	0.0836727849340566	0.0836727849340566	TRUE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea"	6.16937462921663e-05	19	NA	0.88907495820447	0.88907495820447	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus"	0.000199675154412952	46	NA	0.987320420884097	0.987320420884097	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Providencia"	0.000222012389133861	124	NA	0.624210400662756	0.624210400662756	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pseudomonas"	7.08609865709325e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Raoultella"	6.90058102892264e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Salmonella"	3.57851659036076e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia"	0.00345062143445671	133	NA	0.704977581870157	0.704977581870157	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Shigella"	3.56223678143808e-05	41	NA	0.896540820351363	0.896540820351363	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Tatumella"	2.81369257040678e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36;f__;g__"	2.72011605696625e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__;g__"	6.93818273452653e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089;g__"	9.8361829686101e-06	6	NA	0.0385540931487615	0.0385540931487615	TRUE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;__;__"	6.41512997433446e-06	7	NA	0.712335303994509	0.712335303994509	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__;g__"	2.47816669923065e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__"	5.11217761770115e-06	13	NA	0.821219249543494	0.821219249543494	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Rickettsiella"	0.000162064780069607	13	NA	0.163932993891287	0.163932993891287	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;__"	1.05350693994953e-06	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__"	1.33272827469662e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella"	1.71813904136757e-05	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Tatlockia"	2.98900843904864e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;__;__"	2.41334438782968e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Alcanivorax"	1.33251966043183e-05	10	NA	0.773173385136674	0.773173385136674	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicimonaceae;__"	2.04588275862239e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicimonaceae;g__"	0.000193329310292065	42	NA	0.512571958779401	0.512571958779401	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicimonaceae;g__Endozoicomonas"	2.61317181315996e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;__"	9.19780614743995e-07	2	NA	0.0758082497212933	0.0758082497212933	TRUE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Candidatus Portiera"	1.44947314619268e-05	6	NA	0.688653464613911	0.688653464613911	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Chromohalobacter"	1.2601901337068e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas"	0.000115402537734711	67	NA	0.607360698131612	0.607360698131612	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;__"	2.80279799319664e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__"	4.46496860686352e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinobacterium"	4.62545515635102e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinomonas"	9.18171031522947e-06	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oceanospirillum"	2.03192765956357e-07	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__;g__"	7.59294939372121e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;__"	0.000416374738972625	70	NA	0.901959870920426	0.901959870920426	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__"	1.41264470478493e-05	13	NA	0.450406684501871	0.450406684501871	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Actinobacillus"	0.000763726133255635	98	NA	0.996733473988611	0.996733473988611	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter"	0.00297127133168703	285	NA	0.999998433234592	0.999998433234592	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Bisgaardia"	1.10817813298581e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus"	0.0152002822533395	937	NA	0.999999999999772	0.999999999999772	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Pasteurella"	2.45773192633096e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;__"	1.81046597144071e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter"	0.00413758155907468	685	NA	0.999996353936092	0.999996353936092	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges"	7.23287544409855e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter"	0.000236294136170527	104	NA	0.901763316263124	0.901763316263124	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella"	6.72036822833902e-05	31	NA	0.957513520817381	0.957513520817381	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter"	1.90053056220424e-05	24	NA	0.925573225063535	0.925573225063535	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;__"	0.000754080647927562	200	NA	0.970484865974815	0.970484865974815	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__"	0.000302722346036461	107	NA	0.441830511581875	0.441830511581875	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas"	0.0162274310735504	1022	NA	0.999999999998903	0.999999999998903	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales;f__;g__"	1.93067551026375e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__;g__"	2.41334438782968e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__"	3.20281747671447e-05	13	NA	0.821219249543494	0.821219249543494	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix"	5.5896581946863e-05	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;__;__"	3.72233175900607e-05	8	NA	0.734228084440366	0.734228084440366	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;__"	4.84040388193388e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas"	7.88869064111841e-06	6	NA	0.688653464613911	0.688653464613911	FALSE
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__"	1.33890661244202e-07	1	NA	NA	NA	FALSE
